1,2,3,4,5,6,7,8,9,10,11,12,Ans
0.00453186,0.00418874,0.00413269,0.0128334,0.00437521,0.00630764,0.0044018,0.00557973,0.00360947,0.00465169,0.00648869,0.0707313,1
0.00454408,0.00527399,0.00432124,0.0145865,0.00612944,0.00463973,0.0052023,0.00465308,0.00499249,0.00584318,0.0126811,0.0746613,1
0.00344229,0.00369617,0.0035533,0.0121351,0.00508041,0.00570142,0.0036302,0.00458371,0.00635284,0.00403511,0.0101108,0.0740256,1
0.00446152,0.00373507,0.0031899,0.0137655,0.0050275,0.00496615,0.00671794,0.00402454,0.0048543,0.00475187,0.0068062,0.0743618,1
0.00454064,0.00409741,0.00441974,0.0175614,0.00572028,0.00474469,0.00517297,0.00432401,0.00479699,0.00523818,0.00837959,0.0741288,1
0.0036472,0.00331963,0.00332407,0.0137059,0.00787183,0.00595784,0.00524294,0.00417489,0.00358894,0.00411702,0.00930593,0.0740706,1
0.00320073,0.00555726,0.00371066,0.0168745,0.00617192,0.00486221,0.00454346,0.00319725,0.00519502,0.0064635,0.00639409,0.073605,1
0.00396981,0.00322403,0.00449656,0.0125074,0.00523101,0.00504813,0.00714819,0.00473083,0.0057443,0.00582116,0.00631292,0.0732916,1
0.00449936,0.00279528,0.004877,0.0150404,0.00647033,0.00444537,0.00508386,0.00408576,0.00463242,0.00456653,0.00878233,0.0727549,1
0.00366343,0.00496867,0.00343558,0.0170329,0.00441,0.00472271,0.00577247,0.0042501,0.00428033,0.00548417,0.0070094,0.0762864,1
0.00508416,0.00386476,0.00485365,0.0167914,0.0071881,0.0072267,0.00523663,0.0045289,0.00515427,0.00518549,0.00836231,0.0736401,1
0.00346394,0.00500245,0.00373893,0.0217691,0.00670954,0.00500795,0.00500484,0.0048423,0.00551927,0.00647181,0.0119487,0.0746696,1
0.00442737,0.00458396,0.00380539,0.0195797,0.00422321,0.0070434,0.00485341,0.00593807,0.00466624,0.00495839,0.00787583,0.0746695,1
0.0043012,0.00351549,0.00478014,0.0135005,0.00507533,0.00739931,0.0055379,0.00369004,0.00431976,0.00720942,0.00907125,0.0728876,1
0.00350603,0.00381998,0.00385534,0.0123098,0.00723867,0.00571777,0.00378886,0.00350393,0.0044609,0.00445235,0.00789168,0.0751222,1
0.00407747,0.00374755,0.00517065,0.0159614,0.00513121,0.00574756,0.0054368,0.00474459,0.00712929,0.00776393,0.00882829,0.0744751,1
0.00336425,0.00517122,0.00431632,0.0126811,0.00525389,0.00485857,0.00569337,0.00432825,0.00603745,0.00530505,0.00960963,0.0731124,1
0.00413498,0.00386495,0.00542663,0.0139061,0.00656334,0.00664384,0.0046935,0.00464765,0.00530855,0.00560841,0.00778558,0.0724081,1
0.00472564,0.00313887,0.00443584,0.0176283,0.00648263,0.00578394,0.00559831,0.00620947,0.00431434,0.00518843,0.00641746,0.0725147,1
0.00330066,0.00411393,0.00352944,0.0143871,0.00502631,0.00474869,0.00450671,0.00527012,0.00496176,0.00533837,0.00810559,0.0731207,1
0.00386037,0.00291754,0.00398581,0.0160443,0.00597543,0.00698216,0.00465896,0.00365915,0.00601836,0.0058667,0.00588596,0.0778465,1
0.00393531,0.0048206,0.00464914,0.020144,0.00531887,0.00575195,0.00438302,0.00460897,0.00444844,0.00426645,0.00707248,0.073018,1
0.00462771,0.00495388,0.00418977,0.013579,0.00524528,0.00747205,0.00522542,0.00392243,0.00459777,0.00468844,0.00866203,0.0743878,1
0.00430447,0.00398995,0.0037148,0.0190021,0.0067864,0.00509108,0.00471777,0.00545723,0.00469197,0.00466713,0.00682653,0.0748037,1
0.00364999,0.00409,0.00370745,0.0177525,0.00541946,0.00702323,0.00370049,0.00495798,0.00544343,0.0055583,0.0061585,0.0736528,1
0.00386902,0.00441851,0.00396019,0.0151253,0.0052081,0.0064827,0.00571531,0.00574111,0.00513021,0.0051235,0.00604038,0.0758976,1
0.00541949,0.00346666,0.00382582,0.0153637,0.00588452,0.00537633,0.00419424,0.00576818,0.00457201,0.00586905,0.00878787,0.0754032,1
0.00440005,0.00489068,0.00305771,0.0181153,0.00467602,0.00572015,0.00425279,0.00452387,0.00480497,0.00726667,0.0068892,0.0743208,1
0.00519615,0.0054629,0.00302534,0.0143699,0.00678287,0.00624133,0.00404424,0.00409178,0.00411926,0.00542158,0.00646767,0.07538,1
0.00458263,0.0057482,0.00380824,0.0126693,0.00494155,0.00525357,0.00384953,0.00592689,0.00442434,0.00483755,0.007426,0.0741668,1
0.00380798,0.00358045,0.0042453,0.0127426,0.00591837,0.00655673,0.00526416,0.00367966,0.0046588,0.00445935,0.00818608,0.0720138,1
0.00414776,0.00390554,0.00408635,0.0208455,0.00562041,0.00579334,0.00681498,0.00371926,0.00406657,0.00591135,0.00889735,0.0764701,1
0.00443504,0.00472013,0.00332266,0.015939,0.00543058,0.00502522,0.005666,0.00600114,0.00573723,0.00550979,0.00847239,0.0772351,1
0.00433041,0.00441717,0.0052101,0.0115388,0.00492436,0.00603612,0.00479517,0.00537816,0.00568259,0.00453695,0.00985013,0.0759466,1
0.0050519,0.00535324,0.00283204,0.0158041,0.0058529,0.00386158,0.00518803,0.00567297,0.00493026,0.0051602,0.00911419,0.0732732,1
0.00369181,0.00519482,0.00341789,0.0206624,0.00707147,0.00687516,0.00565351,0.00467429,0.00600362,0.00484805,0.00753759,0.0761433,1
0.00394795,0.00444228,0.00409809,0.0150445,0.00578169,0.00713093,0.00463953,0.00438701,0.00461655,0.00417437,0.00790719,0.0713953,1
0.00358966,0.00500245,0.00420369,0.0135712,0.00493123,0.00566983,0.00449362,0.00486349,0.00388329,0.00600065,0.00862451,0.0747048,1
0.00482138,0.00609316,0.00333045,0.0167118,0.00493255,0.00689679,0.00665946,0.00391467,0.00496336,0.00466768,0.00702643,0.0738596,1
0.00414336,0.00449338,0.00444046,0.0152932,0.00587136,0.00460048,0.00594758,0.00525524,0.00524091,0.00486882,0.00765454,0.0752806,1
0.00367474,0.00469868,0.00512572,0.0147346,0.00672401,0.0064131,0.00537809,0.00529055,0.00356319,0.00515027,0.00763593,0.075351,1
0.00510107,0.00511564,0.00347541,0.0157523,0.0059065,0.00550566,0.00490553,0.00799806,0.00533933,0.00554075,0.00773277,0.0754374,1
0.00347215,0.00366539,0.00439161,0.0148671,0.00501334,0.00601933,0.004845,0.00558128,0.00490151,0.00476625,0.00686096,0.0726097,1
0.00443109,0.00540949,0.00355245,0.0135308,0.0058849,0.00478218,0.00425144,0.00685364,0.00632199,0.00597782,0.00898882,0.0763051,1
0.00455889,0.00432975,0.00291082,0.0136495,0.00478952,0.00623534,0.00539501,0.00513785,0.00530635,0.00505571,0.00890276,0.074411,1
0.0035613,0.00381549,0.0030107,0.0139732,0.00593255,0.00462745,0.00510799,0.00491236,0.00614339,0.00564149,0.00825631,0.0739268,1
0.00523105,0.00377585,0.00336723,0.0151722,0.00585547,0.00488162,0.00485816,0.00532291,0.00431894,0.00491478,0.00875983,0.0744602,1
0.00335891,0.0043026,0.00348866,0.0276778,0.00592538,0.00577495,0.0051099,0.00494747,0.00386373,0.00492181,0.00995676,0.0768886,1
0.00436977,0.00363886,0.00451188,0.0155843,0.00476237,0.00546542,0.00506666,0.00526089,0.00456846,0.0050991,0.0101279,0.0737592,1
0.00420024,0.00434375,0.00458356,0.0143003,0.00586671,0.0049104,0.0038994,0.00492824,0.00409129,0.00564006,0.00882397,0.0734087,1
0.0049143,0.00582157,0.00422836,0.0111203,0.00466392,0.00384694,0.00397337,0.00486987,0.00406079,0.00547239,0.00716935,0.0729242,1
0.00457408,0.00383887,0.00528211,0.0142651,0.00644171,0.00600975,0.00559009,0.0058463,0.00443561,0.00720441,0.00844833,0.0755933,1
0.00460069,0.00527113,0.00437212,0.0147064,0.00499986,0.0074851,0.00440007,0.00554868,0.00470713,0.00540469,0.00916089,0.0754909,1
0.00448078,0.0046511,0.00353897,0.016865,0.00836931,0.00884224,0.00494514,0.00555307,0.00502414,0.00578169,0.00811048,0.0786251,1
0.00571788,0.00545858,0.00376905,0.0159799,0.00559781,0.00426026,0.00408621,0.00652812,0.00552234,0.00613712,0.0108757,0.0743385,1
0.00475971,0.0038053,0.00364836,0.0124077,0.00550145,0.0054414,0.00564392,0.00564375,0.00509815,0.0069343,0.00771507,0.0756348,1
0.00432815,0.00475597,0.00555591,0.0161166,0.00686613,0.00578565,0.00513419,0.00486553,0.00588099,0.0053887,0.00778361,0.0778122,1
0.00410761,0.00422452,0.00437878,0.0152786,0.00541228,0.00726726,0.00493509,0.00532746,0.00551781,0.00509554,0.00794365,0.0757772,1
0.00541242,0.0050035,0.00414194,0.020438,0.00597768,0.00623622,0.00424077,0.00399059,0.00523975,0.00541797,0.00605625,0.0765748,1
0.0031905,0.0041567,0.00370243,0.0152667,0.0063979,0.00717795,0.00461942,0.0037824,0.00476678,0.00472355,0.0069921,0.072737,1
0.00584102,0.00426261,0.00438995,0.0126339,0.00573864,0.00515154,0.00410069,0.00448797,0.00508298,0.00392992,0.00639159,0.0717543,1
0.00395806,0.00420546,0.00395989,0.0193582,0.00530138,0.00635589,0.00565914,0.00396078,0.0067556,0.00363863,0.00920851,0.0740022,1
0.0046694,0.00362969,0.00321843,0.0176578,0.00439132,0.00620456,0.00399668,0.00384871,0.00536654,0.00496875,0.00819414,0.0742085,1
0.00497071,0.0038658,0.00366622,0.0182118,0.00620033,0.00496548,0.0055219,0.00302478,0.00355889,0.00554467,0.00750429,0.0737713,1
0.00485321,0.00456874,0.00305075,0.0148808,0.00653723,0.00689211,0.0057759,0.00487322,0.0043166,0.0059981,0.00898621,0.0739109,1
0.00416182,0.00457005,0.00418116,0.0175983,0.00632259,0.00762645,0.00515514,0.00404401,0.00360813,0.00618374,0.00754523,0.0752725,1
0.00637402,0.00249486,0.00355395,0.0148396,0.00489115,0.00493189,0.0036642,0.00470045,0.0046738,0.00383688,0.00729047,0.0750454,1
0.0047044,0.0035244,0.00314317,0.012897,0.00439893,0.00588978,0.0051315,0.0047993,0.00565954,0.0044435,0.00605944,0.0741035,1
0.00394321,0.00435946,0.00344957,0.0174725,0.00591433,0.00591549,0.00494254,0.0070604,0.0043546,0.00433878,0.00801918,0.0743052,1
0.00481895,0.0058049,0.00362994,0.0176743,0.00563617,0.00596709,0.0038644,0.00622964,0.00495961,0.00457401,0.00899054,0.0746966,1
0.00418909,0.00488264,0.00373472,0.0160067,0.00500949,0.00577614,0.00338748,0.00581483,0.00521927,0.00647607,0.00627972,0.0743468,1
0.00445799,0.00427714,0.00360317,0.0146053,0.00514687,0.00678375,0.0052423,0.00543602,0.00509204,0.00563907,0.00867461,0.0743412,1
0.00390112,0.00398689,0.00505251,0.0176169,0.00483649,0.00551517,0.0048911,0.00370268,0.00539769,0.00586975,0.00879077,0.0743853,1
0.0042381,0.00433716,0.00434796,0.0164223,0.00602007,0.00450862,0.0055283,0.00606861,0.00702638,0.00478379,0.00577563,0.0768219,1
0.00394847,0.0041859,0.00421583,0.0140193,0.00549202,0.00597022,0.0048632,0.00586116,0.00530474,0.00489493,0.00570582,0.0748627,1
0.00433877,0.00524805,0.0034677,0.0147342,0.00582614,0.00456841,0.00469736,0.0045986,0.00714834,0.00436816,0.00853713,0.0735434,1
0.00309725,0.00584858,0.00395397,0.0141314,0.00727732,0.00316252,0.00533418,0.00592126,0.00414891,0.00571016,0.00890093,0.0757705,1
0.00350457,0.00291309,0.00450644,0.0168669,0.00623247,0.00688151,0.0041536,0.00515843,0.00414145,0.00537883,0.00850658,0.0780138,1
0.00451583,0.00470383,0.00503694,0.0120646,0.00552432,0.00782092,0.00513503,0.00704056,0.00513711,0.00562438,0.0107572,0.0745276,1
0.00442835,0.00534861,0.00328299,0.0153199,0.00507547,0.00610598,0.00503162,0.00394822,0.00757483,0.00564615,0.00675701,0.0774075,1
0.00560105,0.00410749,0.00372204,0.0141253,0.00651239,0.0052827,0.00425494,0.00559024,0.00525066,0.00731963,0.00717406,0.0753733,1
0.00489307,0.00434601,0.00545046,0.0160015,0.00550056,0.0065941,0.00432448,0.0053712,0.00450253,0.00538665,0.00824434,0.0757532,1
0.00490024,0.00407227,0.00589966,0.0142726,0.00648622,0.00614745,0.00700769,0.00582592,0.0053407,0.00509758,0.00766536,0.0756226,1
0.00476098,0.00421235,0.00530798,0.0161943,0.0057148,0.00525576,0.0049885,0.00468149,0.00403059,0.00452534,0.00815632,0.0766172,1
0.0050438,0.00358617,0.00386856,0.022698,0.00526134,0.00571047,0.00505246,0.00546696,0.00485124,0.0042199,0.0101157,0.0764512,1
0.00512345,0.00447641,0.00648431,0.0198141,0.00914149,0.0057796,0.00434819,0.00531865,0.00465636,0.00774725,0.00918243,0.0791156,1
0.00421262,0.00522105,0.003143,0.0192843,0.00678522,0.00651873,0.00314433,0.00487238,0.00696697,0.00427106,0.00999821,0.0756969,1
0.0034778,0.00460243,0.00381337,0.0123705,0.00633469,0.00516229,0.00371645,0.0052339,0.00403607,0.00574895,0.00764492,0.0751536,1
0.00346823,0.00392899,0.00426501,0.0131914,0.00509951,0.00489755,0.00506322,0.00551119,0.00416538,0.00457308,0.00726629,0.0743032,1
0.00413591,0.00408848,0.0037608,0.0130789,0.00510106,0.00395278,0.00677209,0.00506772,0.00462955,0.00756702,0.00725028,0.0743001,1
0.00346397,0.00339409,0.00449134,0.015734,0.00679825,0.00571628,0.0050742,0.00612109,0.00459738,0.00583208,0.0072013,0.0757173,1
