1,2,3,4,5,6,7,8,9,10,11,12,Ans
0.0020503,0.00300851,0.00254213,0.00180223,0.00358015,0.00341342,0.00294273,0.00210017,0.00236792,0.0023506,0.00204635,0.078501,0
0.00385854,0.00191902,0.00322268,0.00229122,0.00198648,0.0022413,0.00229651,0.00252672,0.00243782,0.00265914,0.00225035,0.05024,0
0.00310959,0.00191292,0.00230351,0.00260638,0.00373679,0.00252413,0.00234667,0.00226758,0.00237736,0.00226292,0.00226367,0.0492743,0
0.00249385,0.00271589,0.00271919,0.00175407,0.00311175,0.00298869,0.00287514,0.00302463,0.00268156,0.00248137,0.00216438,0.048674,0
0.00205009,0.00235666,0.00341231,0.00280576,0.0019272,0.00272615,0.00206331,0.00248873,0.00224635,0.00290503,0.00277857,0.0513849,0
0.00232394,0.00231157,0.0017958,0.00154,0.00242181,0.00272591,0.00257774,0.0023139,0.00207577,0.00217354,0.00297796,0.0516533,0
0.00254208,0.00321632,0.00309962,0.00249105,0.00249696,0.00321701,0.00323747,0.00311922,0.00247949,0.00241076,0.00347369,0.0525211,0
0.00284863,0.00230736,0.00204728,0.00274873,0.0027995,0.0023697,0.00241243,0.00175688,0.00210603,0.00229688,0.00235706,0.0538998,0
0.00254543,0.0022074,0.00257308,0.00213553,0.00252449,0.00213823,0.00215094,0.00205456,0.0028407,0.00212293,0.00277096,0.0537334,0
0.00345293,0.00262896,0.00231895,0.00250911,0.00272606,0.00268719,0.00295784,0.0030001,0.00209272,0.00303256,0.0031283,0.0560237,0
0.00236909,0.00251688,0.00275275,0.00200286,0.00176903,0.00269865,0.00252147,0.00201395,0.00272618,0.00233751,0.00286615,0.0556298,0
0.00221814,0.00252977,0.00233108,0.00161813,0.00221837,0.00281446,0.00216803,0.00300632,0.00340571,0.00178896,0.00219787,0.0569655,0
0.00192054,0.00194516,0.00256537,0.0024543,0.00270844,0.00246605,0.00210821,0.00278546,0.0027692,0.00314727,0.00245941,0.0576241,0
0.0025715,0.00369197,0.00221643,0.00205299,0.0032988,0.00265541,0.00147561,0.00246023,0.00243583,0.00210734,0.00234396,0.0562683,0
0.00287567,0.00221469,0.00232419,0.00191273,0.00281838,0.00255288,0.00225149,0.00228805,0.00243589,0.00276853,0.00213447,0.0550299,0
0.00298618,0.0020355,0.00193175,0.0025483,0.00182711,0.00279373,0.00194663,0.00235457,0.00281882,0.00219699,0.00288179,0.057369,0
0.00252964,0.0031157,0.00241145,0.00321424,0.00288498,0.00205236,0.00194004,0.00283275,0.00249394,0.00293208,0.00165414,0.0575656,0
0.00181379,0.00271496,0.00267968,0.00169283,0.00288252,0.00251658,0.00256802,0.0022145,0.00201127,0.00312955,0.00204865,0.0571439,0
0.0025777,0.00240224,0.00210626,0.00258055,0.0022535,0.00228371,0.00214513,0.00218367,0.00235056,0.00188367,0.00149806,0.0547977,0
0.00283258,0.0020409,0.0023674,0.00226723,0.00368481,0.00263315,0.00210565,0.00264271,0.00191576,0.00254322,0.00269488,0.0556138,0
0.00250874,0.00284187,0.0020996,0.00211748,0.00191535,0.00196179,0.0024431,0.00242394,0.00170973,0.00243983,0.00218322,0.0561114,0
0.00283897,0.00221904,0.00195015,0.0028378,0.00238439,0.00259063,0.00250851,0.00201478,0.00231128,0.00213187,0.00186538,0.0571774,0
0.0027498,0.00216054,0.00212928,0.00252299,0.0032368,0.00239984,0.00192025,0.00229827,0.00247594,0.00248892,0.00267512,0.0561365,0
0.0023924,0.00305091,0.00213369,0.00274139,0.0025511,0.00296875,0.00211189,0.00186177,0.00200389,0.0024197,0.00276056,0.0563007,0
0.00351543,0.00314353,0.00273283,0.00218015,0.00249177,0.00216285,0.00335104,0.00240347,0.00264338,0.00337114,0.00203786,0.0565368,0
0.00208445,0.00357968,0.00239852,0.00198928,0.00178822,0.00188561,0.0028352,0.00239354,0.00304828,0.00311446,0.00199376,0.0573281,0
0.00234844,0.00316939,0.00201118,0.00230412,0.00214905,0.00221018,0.00271547,0.00276681,0.00306966,0.00248129,0.00293595,0.0588693,0
0.00212396,0.00236771,0.00268967,0.00237352,0.00222006,0.00371708,0.00237328,0.00217174,0.00247006,0.00260784,0.00298727,0.0578507,0
0.00255611,0.00205025,0.00196907,0.00344727,0.00346552,0.00211114,0.00194037,0.00256883,0.00265548,0.0022069,0.00207988,0.0569153,0
0.00269035,0.00251177,0.00290113,0.00344637,0.00239227,0.00282265,0.00251771,0.00266218,0.00237244,0.00173979,0.00233101,0.0579463,0
