1,2,3,4,5,6,7,8,9,10,11,12,Ans
0.0033088,0.00378912,0.00335008,0.00289874,0.00234718,0.00366173,0.00385219,0.00319579,0.00366345,0.00281356,0.00306643,0.0632336,0
0.00352411,0.00280003,0.00358507,0.00315648,0.00326771,0.00372786,0.00301466,0.00281332,0.00302599,0.0042702,0.00362558,0.0651808,0
0.00333142,0.00352269,0.00284465,0.00336498,0.00383232,0.00252535,0.00316991,0.0033773,0.00334106,0.00287236,0.00463207,0.065625,0
0.00328945,0.00251708,0.00293284,0.00311502,0.0031988,0.0031567,0.00316379,0.00306623,0.00410075,0.00428311,0.00287327,0.0640732,0
0.00349404,0.00325753,0.00336571,0.00242805,0.00431426,0.0037689,0.00258232,0.0028018,0.00289956,0.00278379,0.00316294,0.0647505,0
0.00364174,0.00291248,0.0026927,0.00342733,0.00337519,0.00325229,0.00294804,0.00408743,0.00341653,0.00390239,0.00321379,0.063089,0
0.00259194,0.00254507,0.00279336,0.00249068,0.00546854,0.00257347,0.00401286,0.00368136,0.00391862,0.00227608,0.00418311,0.0653091,0
0.00406966,0.00283342,0.00395884,0.00416984,0.00352154,0.00360297,0.0041494,0.00362879,0.00380481,0.00504832,0.00319714,0.0656659,0
0.00463205,0.00298897,0.00232137,0.00345559,0.00378197,0.00429487,0.0035731,0.00346092,0.00345411,0.00380757,0.00346769,0.0634333,0
0.00425924,0.00405362,0.00292413,0.00412986,0.00396129,0.00352439,0.00304471,0.00315022,0.00282574,0.00309837,0.00319643,0.0647901,0
0.00280825,0.00267568,0.00284989,0.00280495,0.0031249,0.00247487,0.00344957,0.00303256,0.00395529,0.00347851,0.00335936,0.0621965,0
0.0034591,0.00251669,0.00327139,0.00364315,0.00363095,0.00395325,0.00293626,0.00450687,0.00338511,0.00349945,0.00348699,0.0653323,0
0.00275698,0.00254846,0.00265882,0.00364377,0.00409596,0.00317493,0.00294632,0.00363721,0.00308973,0.00360209,0.00436461,0.0633277,0
0.00293206,0.00257351,0.00440825,0.00314571,0.00487947,0.00231499,0.0039576,0.00412493,0.00305273,0.0039365,0.00292579,0.0649872,0
0.00348805,0.00300965,0.00284118,0.00420932,0.00374261,0.00426075,0.00459836,0.00351447,0.00318714,0.00352154,0.00271547,0.0632922,0
0.0037852,0.00330833,0.00254195,0.00358935,0.00275798,0.00334641,0.0026927,0.00308672,0.00323019,0.00283584,0.00318828,0.0631671,0
0.00290877,0.00379785,0.00358951,0.00363662,0.00330728,0.00326099,0.00321718,0.00309301,0.00321099,0.00381488,0.00318847,0.0637251,0
0.0028528,0.00363498,0.00310936,0.00330718,0.00288124,0.00318767,0.00357994,0.00343428,0.00398962,0.00316785,0.00295225,0.0625562,0
0.00390332,0.0037987,0.00339966,0.0020846,0.00372013,0.00414838,0.00418543,0.00304033,0.0054026,0.00321066,0.00295214,0.0622762,0
0.00306413,0.00320593,0.00356205,0.00369119,0.00384987,0.00329073,0.00319349,0.00358937,0.0039615,0.00253393,0.00333197,0.0640206,0
0.00223015,0.00533583,0.00318571,0.0038644,0.00312459,0.00360812,0.00280979,0.00268066,0.00316935,0.00367534,0.00366633,0.0635782,0
0.00347541,0.00246188,0.00353752,0.00390901,0.0031462,0.0033764,0.0029419,0.00418638,0.0033011,0.00513135,0.00324711,0.0652946,0
0.00372954,0.00400207,0.00269459,0.0026002,0.0040538,0.00386837,0.00339705,0.00406242,0.0037111,0.00363775,0.00343264,0.0645345,0
0.00396173,0.00398585,0.00377468,0.0048898,0.0034354,0.00294638,0.00395603,0.00369608,0.00416236,0.00335552,0.00308112,0.0645068,0
0.00339702,0.00293493,0.00342061,0.00347216,0.00370204,0.00278771,0.00328269,0.00292851,0.00319306,0.00352817,0.00296519,0.0647667,0
0.00306916,0.00453353,0.00269171,0.00314196,0.00306716,0.00344622,0.0030509,0.0027203,0.00301192,0.00390866,0.00342793,0.065628,0
0.00315581,0.00463471,0.00340047,0.00300751,0.00258678,0.00298877,0.00276808,0.00311015,0.00255295,0.00278717,0.00298715,0.0637726,0
0.00371706,0.00337368,0.00322678,0.0031296,0.00310686,0.00309198,0.00304371,0.00360718,0.00364918,0.00321755,0.00373927,0.0651542,0
0.00311658,0.00306459,0.0032338,0.00247903,0.00414931,0.00249447,0.00436911,0.00368556,0.00232239,0.00325544,0.00300689,0.0639526,0
0.00363297,0.00376406,0.00425628,0.00402751,0.00337602,0.00298064,0.0037206,0.00334462,0.00331888,0.00408016,0.00341396,0.0652115,0
0.00426804,0.00337003,0.00352139,0.00260569,0.00342014,0.00310772,0.00313098,0.00267153,0.00291047,0.00210309,0.00306505,0.0631768,0
0.00330797,0.00287584,0.00444178,0.00329458,0.00391618,0.00411353,0.00339852,0.00404864,0.00374167,0.00288022,0.00375515,0.0648936,0
0.00330188,0.00367644,0.00278971,0.00312902,0.00321801,0.00330756,0.00350725,0.00269194,0.00445363,0.00307745,0.00325349,0.0647595,0
0.00433056,0.00369645,0.00284098,0.00350139,0.00346638,0.00307184,0.00363599,0.00354676,0.00331739,0.0037201,0.00382452,0.0632382,0
0.00350396,0.00330064,0.00289536,0.00397273,0.0033648,0.00303301,0.00264432,0.00305353,0.00361109,0.00388262,0.00251701,0.0610112,0
0.00386037,0.00451935,0.00409064,0.00310962,0.00407143,0.00403097,0.0040536,0.00245559,0.00350626,0.00252516,0.00309628,0.0635448,0
