1,2,3,4,5,6,7,8,9,10,11,12,Ans
0.00564838,0.00595108,0.0057379,0.006082,0.00467459,0.00506441,0.0051708,0.00380721,0.00470972,0.0062832,0.00369074,0.107868,0
0.00580795,0.00535484,0.00677861,0.00491165,0.00526548,0.00419722,0.00506028,0.00447146,0.00324067,0.00509729,0.00490235,0.106535,0
0.00547793,0.00509762,0.00672959,0.00547994,0.00501946,0.00665751,0.00524474,0.00477837,0.00600394,0.00509502,0.0032561,0.106894,0
0.00493601,0.00471798,0.00637218,0.00431475,0.00536243,0.00560411,0.00416739,0.00531483,0.00417895,0.00450004,0.0056906,0.106484,0
0.00666703,0.00560474,0.00541082,0.00607657,0.00540756,0.00486999,0.00474226,0.00558366,0.00514733,0.00451185,0.00483052,0.107628,0
0.00539831,0.00623216,0.00480061,0.00490089,0.00540436,0.00494442,0.00553999,0.00456378,0.00376098,0.00323121,0.0047635,0.106554,0
0.00691749,0.00530708,0.00544559,0.00455743,0.00507742,0.00574518,0.00462062,0.00640367,0.00535509,0.0048891,0.00481483,0.107594,0
0.00468948,0.0056481,0.00459059,0.00577966,0.00470268,0.00639796,0.00477453,0.00411448,0.00472304,0.0054556,0.00437884,0.106427,0
0.0061946,0.00522943,0.0064922,0.00605485,0.00438142,0.00476029,0.0045912,0.00507631,0.0032181,0.00508064,0.00582067,0.109067,0
0.00734302,0.00568156,0.00541956,0.00384789,0.00607614,0.00576341,0.00487675,0.00515351,0.00489481,0.00336135,0.00383938,0.105755,0
0.00537262,0.00610226,0.00497795,0.00597269,0.00438006,0.0067482,0.00561066,0.00432997,0.00370632,0.00611256,0.00475943,0.105894,0
0.0047661,0.00712656,0.00548291,0.00601405,0.0044907,0.00511427,0.00319533,0.00425881,0.00465077,0.00540242,0.00580438,0.106328,0
0.00406617,0.00460836,0.00479685,0.00537394,0.00602451,0.00498078,0.00456526,0.00518636,0.00505632,0.00436816,0.00480873,0.108198,0
0.00488217,0.00545791,0.00639006,0.00568786,0.00388909,0.00628305,0.00580791,0.00691047,0.00517352,0.00456282,0.00442923,0.106092,0
0.00568526,0.00676988,0.00566523,0.00506476,0.00533143,0.00426921,0.00712596,0.00530018,0.00492555,0.00469349,0.00711329,0.107511,0
0.00539726,0.0047854,0.0078516,0.00598925,0.0053046,0.00639721,0.00419469,0.00598854,0.0047158,0.00343686,0.00568808,0.1083,0
0.00492211,0.00646856,0.00647859,0.00436431,0.00508442,0.00490917,0.0056227,0.00403202,0.00443425,0.00340116,0.00595027,0.106926,0
0.00485812,0.0059439,0.00632652,0.00617774,0.00540895,0.0046493,0.00468301,0.00421264,0.00582292,0.00437846,0.00440389,0.10775,0
0.00578115,0.00554957,0.00534439,0.00571528,0.00469863,0.00524745,0.00503094,0.00456973,0.00739163,0.00414468,0.00454816,0.10931,0
0.00672207,0.00629635,0.00699117,0.00504496,0.00561426,0.00592476,0.00597835,0.00676537,0.00483285,0.00421084,0.00551871,0.106116,0
0.0047597,0.00446191,0.00635667,0.00447723,0.00533361,0.00637695,0.00492839,0.00635641,0.00457365,0.00458112,0.00515501,0.107057,0
0.00425688,0.00569391,0.0058222,0.0050639,0.00488929,0.0045067,0.00456067,0.00449808,0.00561615,0.0057104,0.00448338,0.107975,0
0.00533846,0.00586662,0.00891393,0.00481465,0.00453585,0.00672084,0.00478309,0.00366609,0.00331475,0.00598413,0.00637147,0.108235,0
0.00595671,0.00725311,0.00741938,0.00552148,0.00385863,0.0064816,0.00582737,0.00697011,0.0047697,0.00633478,0.0053326,0.108028,0
0.00618923,0.00496487,0.00528977,0.00389992,0.00525971,0.00492337,0.00632288,0.00696684,0.00512608,0.00517473,0.0041684,0.107643,0
0.00543,0.0057894,0.00446714,0.00404357,0.00462617,0.00726865,0.0060131,0.00462036,0.00419975,0.0058785,0.00477563,0.108062,0
0.00533776,0.00544031,0.00527875,0.00432616,0.00675106,0.00586548,0.00462852,0.00536448,0.00520263,0.00684105,0.00474354,0.108479,0
0.00459958,0.00617261,0.00643869,0.00468659,0.00516393,0.00538105,0.00519154,0.00646316,0.00523419,0.00403657,0.00362567,0.108189,0
0.00497932,0.00716657,0.00648694,0.00688483,0.00497322,0.00624814,0.00416058,0.00725058,0.00466476,0.0049749,0.00542587,0.108752,0
0.00399044,0.00494018,0.00439795,0.00621437,0.00421462,0.00500712,0.00404414,0.00532139,0.00583336,0.00552098,0.00403172,0.109061,0
0.0048217,0.00526451,0.00669957,0.00442389,0.00290265,0.00493067,0.00552407,0.00505263,0.00465897,0.00628796,0.00449389,0.105212,0
0.00584793,0.00458804,0.00478797,0.00510661,0.00658692,0.00524911,0.0051349,0.00430534,0.00579432,0.00574463,0.00502767,0.106476,0
0.00602605,0.00781086,0.00455564,0.00556497,0.00471852,0.00617676,0.00449555,0.00390903,0.00547918,0.00446401,0.00446903,0.108999,0
0.00482258,0.00529635,0.00427778,0.00597803,0.00446679,0.00507065,0.00439809,0.00677822,0.00462382,0.00568634,0.00673283,0.107144,0
0.00444512,0.00551013,0.00657442,0.00408672,0.00565609,0.00491242,0.0051465,0.00580097,0.00611964,0.00487955,0.0041784,0.107662,0
0.00594621,0.00420705,0.0053457,0.00466087,0.00634939,0.00501238,0.00546157,0.00434079,0.00531665,0.00374463,0.00364811,0.108169,0
0.00537709,0.00449643,0.00553714,0.00670814,0.00674351,0.00425576,0.00631393,0.00448449,0.00456089,0.00502988,0.00537202,0.107587,0
0.00616638,0.00719943,0.00585843,0.0058398,0.00538901,0.00415358,0.00649863,0.00430548,0.00432868,0.00420573,0.00663367,0.105622,0
0.00685646,0.00568203,0.00378231,0.00634182,0.00546437,0.00400151,0.0045219,0.00494358,0.00471443,0.00433546,0.006069,0.106903,0
0.0049503,0.00429658,0.00505704,0.0062838,0.0082423,0.00447787,0.00536292,0.00532921,0.00499861,0.00589389,0.00439529,0.107082,0
0.00546673,0.00631786,0.00456986,0.00780125,0.00646258,0.00464301,0.00482926,0.00360498,0.00494868,0.00677352,0.00544071,0.105913,0
0.00507304,0.00437323,0.00457477,0.00583236,0.00597119,0.00398113,0.00644419,0.00333621,0.00692332,0.00542171,0.00552614,0.109903,0
0.00989718,0.00390245,0.00441753,0.00626272,0.00698222,0.00444231,0.00520282,0.00464192,0.00485137,0.00471349,0.00424481,0.107057,0
0.00650152,0.00688862,0.00527987,0.00711882,0.00467842,0.00460548,0.0051718,0.00791311,0.00627195,0.00535577,0.00544619,0.109236,0
0.0060195,0.00406964,0.00541251,0.00546339,0.00486143,0.00486358,0.00476156,0.00522063,0.00589456,0.00538667,0.00453262,0.107367,0
0.00538812,0.00780033,0.00559879,0.00511476,0.00680584,0.00463828,0.00424597,0.00424205,0.00571467,0.0045192,0.00513795,0.109107,0
0.00608101,0.00585431,0.00441524,0.00632378,0.00492186,0.00363849,0.00386556,0.00543197,0.00705608,0.00602097,0.00448729,0.1107,0
0.00582383,0.00372441,0.00438743,0.00396686,0.00458425,0.00545527,0.00410837,0.00429682,0.00485077,0.00576464,0.00492177,0.105085,0
0.0053934,0.00528311,0.00480261,0.00558946,0.00482185,0.0072766,0.00617197,0.00443242,0.00680135,0.00556065,0.00408268,0.107642,0
0.00444599,0.0047508,0.00461221,0.00539026,0.0050285,0.0057247,0.00582594,0.00555946,0.00424594,0.00585739,0.00522355,0.107568,0
0.00501927,0.00598774,0.00398584,0.00491836,0.00458885,0.00468076,0.00411191,0.00453474,0.00499407,0.00420272,0.00385996,0.106289,0
0.0052084,0.0040109,0.00476811,0.00635623,0.00629932,0.00559528,0.00480616,0.00449982,0.0052084,0.00682391,0.00444573,0.108726,0
0.00753693,0.00467706,0.00455604,0.00446584,0.00441998,0.00684346,0.00425845,0.00512074,0.00439045,0.00635968,0.00588299,0.106672,0
0.00638367,0.00535833,0.00600206,0.00547947,0.00478775,0.00448027,0.00336145,0.00586683,0.00582067,0.00468032,0.00598876,0.107859,0
0.00618727,0.00658543,0.00450684,0.00479587,0.00514588,0.00427572,0.00376008,0.00346064,0.00513367,0.00391619,0.00449827,0.107821,0
0.0061299,0.00670999,0.00431196,0.00480252,0.0035798,0.00574699,0.00450196,0.00647532,0.00507258,0.00474378,0.00574854,0.107087,0
0.00731344,0.00422689,0.00526357,0.00925929,0.00560331,0.00485962,0.00559498,0.00420124,0.00471294,0.00535038,0.00533518,0.105641,0
0.00408336,0.00531239,0.00455238,0.00478739,0.00531523,0.00413041,0.00505975,0.0057085,0.0042481,0.00689892,0.00477364,0.108534,0
0.00517895,0.00595578,0.00546794,0.00546332,0.00374522,0.00524288,0.00565924,0.00613568,0.00402639,0.00453972,0.00520313,0.106697,0
0.00610121,0.00534694,0.00511078,0.00506281,0.006289,0.00410484,0.00558811,0.00565558,0.00544125,0.00399479,0.00425262,0.105466,0
0.00607868,0.00501247,0.0051251,0.00511951,0.00736486,0.00391927,0.00451439,0.00425305,0.00587486,0.00323884,0.00398892,0.109228,0
0.00608907,0.00498634,0.0051567,0.00395071,0.0049115,0.00638017,0.00454245,0.00344593,0.00543007,0.00452034,0.00559021,0.107984,0
0.00468246,0.00501621,0.00411891,0.00550801,0.00414595,0.00404342,0.00566633,0.00499485,0.00600121,0.00394484,0.00364443,0.108682,0
0.00699474,0.00462733,0.0045308,0.00478709,0.00627609,0.0053217,0.00403438,0.00613057,0.00436176,0.00525219,0.00550768,0.106762,0
0.0049969,0.0038965,0.00632927,0.00452888,0.00521534,0.00460025,0.00525117,0.00462595,0.00430844,0.00489539,0.00415995,0.102891,0
0.00556179,0.00381545,0.00442257,0.00581557,0.00483391,0.00451068,0.0065804,0.00440276,0.0041109,0.00477697,0.00546544,0.107965,0
0.00583789,0.00461425,0.00430762,0.00568074,0.00493139,0.0046107,0.00435608,0.00477314,0.00440989,0.00407311,0.0053747,0.106105,0
0.00692141,0.0064894,0.00496599,0.0050669,0.00421613,0.00480273,0.0084417,0.00494543,0.00313921,0.0056468,0.0056083,0.106727,0
