1,2,3,4,5,6,7,8,9,10,11,12,Ans
0.0591513,0.00961837,0.00491339,0.00272714,0.00345883,0.00386873,0.00312103,0.00382602,0.00354088,0.00487858,0.00344012,0.0853059,0
0.0601822,0.0108614,0.00504056,0.00392216,0.00371919,0.00277643,0.00317792,0.00275027,0.00372327,0.00417839,0.00524125,0.0853826,0
0.0534121,0.0110199,0.00562024,0.00298694,0.00347787,0.00326085,0.00283056,0.00363917,0.00268999,0.00392289,0.00473497,0.08448,0
0.0578656,0.00585039,0.00644387,0.0036743,0.00315481,0.00468863,0.00352252,0.00230841,0.00404801,0.00274392,0.00420561,0.0846581,0
0.054165,0.00641448,0.00635851,0.00413216,0.00294676,0.00338937,0.00384733,0.00333916,0.00364922,0.0043077,0.00275781,0.0835132,0
0.0534859,0.0107199,0.00452279,0.00357331,0.00506095,0.00430562,0.00339326,0.00349236,0.00285661,0.00380948,0.00311854,0.0838016,0
0.050024,0.0091435,0.00530059,0.00492761,0.00352364,0.00306645,0.00277095,0.00346917,0.00328403,0.00401963,0.00368986,0.0830568,0
0.0650764,0.0106987,0.00408042,0.0033842,0.00310457,0.00378125,0.00350597,0.0046935,0.00298942,0.00329703,0.0037534,0.0837258,0
0.0570667,0.0078146,0.00413511,0.00274167,0.00330335,0.00305952,0.00375932,0.0025252,0.00318169,0.00282352,0.00318557,0.0844915,0
0.0654322,0.00805532,0.00758802,0.00242892,0.00381277,0.00276286,0.00268489,0.00278356,0.00329664,0.00423048,0.00320249,0.0846515,0
0.0485324,0.00899215,0.0052388,0.0040157,0.00386277,0.00280336,0.00480528,0.00429769,0.00426232,0.0037189,0.00283444,0.0863547,0
0.056086,0.0093896,0.00591459,0.00289672,0.00387916,0.00308417,0.00322456,0.00385527,0.00267824,0.00339921,0.00297857,0.086148,0
0.0522975,0.0107979,0.00595403,0.00425476,0.00425241,0.00315997,0.00334794,0.00276296,0.00280242,0.00321053,0.00355583,0.0866564,0
0.0549819,0.00980729,0.00633574,0.0050893,0.00401304,0.00306466,0.00389492,0.00267574,0.0037731,0.00330824,0.00457568,0.0834837,0
0.0495158,0.00676016,0.0068229,0.00334586,0.00360282,0.00352324,0.0027296,0.00413128,0.00386079,0.00459769,0.00404153,0.085271,0
0.0603933,0.0116642,0.006651,0.00503916,0.00309495,0.00370858,0.00292865,0.00322182,0.00368888,0.00354136,0.00299828,0.0842499,0
0.0602205,0.00922297,0.00492574,0.00272579,0.00270064,0.00380104,0.00436424,0.00280975,0.00275621,0.00474372,0.00409301,0.0841832,0
0.0532178,0.011326,0.0057771,0.00369039,0.00320791,0.00391088,0.00254069,0.00315278,0.0036986,0.00298304,0.0033231,0.0821643,0
0.0598514,0.0132315,0.00479376,0.00339472,0.00382282,0.00330581,0.0033515,0.00288602,0.00320145,0.00373681,0.00300394,0.0846215,0
0.0444113,0.0054518,0.00625419,0.00393059,0.00291048,0.00331005,0.00396007,0.00284185,0.00331163,0.0033801,0.00376402,0.0854072,0
0.0521175,0.00775282,0.00754926,0.00347498,0.00325376,0.00352601,0.00491079,0.00351953,0.00335787,0.00391134,0.00344379,0.0840175,0
0.0479791,0.010156,0.00638472,0.00315393,0.00452991,0.00369828,0.00384636,0.00339675,0.00336103,0.00275106,0.00266122,0.0860814,0
0.0596946,0.0112015,0.00657987,0.0032102,0.00329179,0.00305575,0.00348244,0.00294893,0.00338264,0.00266542,0.00409254,0.0855953,0
0.0496307,0.0109468,0.00700966,0.00306198,0.00318079,0.00348316,0.0032475,0.00397101,0.00408186,0.00318069,0.00301727,0.0842586,0
0.0478992,0.00859877,0.00377824,0.00344673,0.00387578,0.00442635,0.00271528,0.00271577,0.00366178,0.00350125,0.00241156,0.0846538,0
0.0653993,0.00948649,0.00678191,0.00379489,0.00387441,0.00434758,0.00259051,0.00388943,0.00239221,0.00377307,0.00288259,0.0846921,0
