1,2,3,4,5,6,7,8,9,10,11,12,Ans
0.00319141,0.00349357,0.00332528,0.00446286,0.00354319,0.00322886,0.00284842,0.00341836,0.00330283,0.00419352,0.00317073,0.253583,1
0.00283307,0.00234434,0.00259369,0.0037589,0.00340756,0.00378368,0.00373492,0.00233245,0.00351864,0.0051564,0.00366252,0.250933,1
0.00325946,0.00224299,0.00370584,0.00480406,0.00489533,0.00397969,0.00457228,0.00280858,0.00381323,0.00719185,0.0029781,0.251672,1
0.00380418,0.00232795,0.00244328,0.0027724,0.00336361,0.005887,0.0045725,0.00434712,0.00268,0.00548152,0.00361949,0.249442,1
0.0037166,0.00361438,0.00322756,0.00378704,0.0029419,0.00457658,0.00418883,0.00512936,0.00365197,0.00453428,0.00528969,0.25208,1
0.00314304,0.00306352,0.00309942,0.00361657,0.0030121,0.00339233,0.00447859,0.00373981,0.00360575,0.00378059,0.00293186,0.250153,1
0.00528223,0.003465,0.00282648,0.0047348,0.00336864,0.00452629,0.00448599,0.00253052,0.00382095,0.0046573,0.00291667,0.246518,1
0.00292521,0.002508,0.00443453,0.00444967,0.00388417,0.00388317,0.00390574,0.00271001,0.0036652,0.00936328,0.00281289,0.247289,1
0.00323189,0.00313701,0.00306955,0.00303359,0.00383369,0.00397403,0.00468158,0.00367622,0.00362877,0.00655128,0.00295283,0.244951,1
0.00325596,0.00244014,0.00332911,0.00414509,0.00318457,0.00378863,0.00389194,0.00300192,0.00340427,0.00535098,0.00266627,0.241975,1
0.00376555,0.00395761,0.00362243,0.00520056,0.0029541,0.00300921,0.00440031,0.00400361,0.00474795,0.00778037,0.00294934,0.234147,1
0.00327322,0.00250792,0.00278876,0.00454395,0.00414285,0.00437019,0.00433894,0.00318355,0.00313525,0.0083061,0.00617743,0.239326,1
0.00636432,0.00272893,0.00296592,0.00494776,0.00278214,0.00393433,0.00721948,0.00542502,0.00575793,0.00746596,0.00333681,0.234074,1
0.00482167,0.00252159,0.00350343,0.00468701,0.00487545,0.00356354,0.00430231,0.00376455,0.00367586,0.00867264,0.00438626,0.229594,1
0.00552311,0.00399619,0.00242844,0.00699215,0.00278142,0.00500003,0.00443852,0.00472255,0.00490998,0.016011,0.00322509,0.232101,1
0.00600325,0.00280493,0.00369497,0.00521163,0.00298091,0.00312213,0.00542834,0.00393672,0.00476991,0.00910579,0.00818097,0.226871,1
0.00346836,0.00323436,0.00365131,0.00588616,0.0033209,0.00436877,0.00778806,0.00376022,0.00454259,0.00714586,0.00374536,0.229251,1
0.00348311,0.0029024,0.00311636,0.0057213,0.00358932,0.00352624,0.00536935,0.00352768,0.00419699,0.0115272,0.00459486,0.223549,1
0.00477287,0.00370593,0.00366999,0.00556248,0.00440963,0.00393162,0.00565655,0.00445214,0.00505501,0.00730147,0.00410789,0.226567,1
0.00477173,0.00328863,0.00397424,0.00391578,0.0034733,0.00546267,0.00434349,0.00501203,0.00392212,0.00799358,0.00336419,0.251385,1
0.00389945,0.00361818,0.00330376,0.0039738,0.00305311,0.00278055,0.0043219,0.00237419,0.0052958,0.0042574,0.00472439,0.266837,1
0.00319209,0.00294467,0.00337321,0.00513691,0.0045552,0.00276035,0.0033022,0.00305656,0.0033837,0.005589,0.00324691,0.260229,1
0.00393749,0.00477059,0.00354498,0.00494848,0.00452094,0.00371339,0.00319707,0.00249879,0.00297878,0.00776801,0.00292455,0.258583,1
