1,2,3,4,5,6,7,8,9,10,11,12,Ans
0.351473,0.288391,0.198816,0.118804,0.068354,0.0181757,0.0189901,0.0132033,0.0171554,0.0175234,0.0201384,0.456718,5
0.349341,0.223311,0.140067,0.099146,0.087191,0.0194977,0.0226582,0.0242692,0.0136836,0.0216947,0.0162344,0.464744,5
0.350885,0.259335,0.16928,0.146112,0.0960047,0.021235,0.0173429,0.013922,0.0107777,0.0163434,0.0129109,0.465012,5
0.268603,0.18732,0.138167,0.102027,0.0280156,0.0257949,0.018525,0.0112484,0.00831556,0.00840748,0.00910371,0.463629,5
0.35561,0.281676,0.179453,0.117963,0.079446,0.0212234,0.0191887,0.017913,0.0132687,0.015348,0.0108785,0.459597,5
0.364899,0.265904,0.164469,0.130215,0.0708728,0.0180711,0.0179985,0.0127688,0.0166307,0.0179012,0.0152313,0.483684,5
0.307051,0.20028,0.188434,0.12075,0.0391093,0.0172246,0.022726,0.0158801,0.0197189,0.0166539,0.0152604,0.475384,5
0.366127,0.293664,0.196959,0.103864,0.0676493,0.0247494,0.0163632,0.009009,0.0138931,0.0142097,0.0230718,0.469757,5
0.374086,0.308479,0.214754,0.125577,0.0602137,0.0213161,0.0203054,0.0112487,0.0119899,0.0219446,0.0269498,0.482445,5
0.359318,0.275496,0.157059,0.127744,0.0783515,0.0241177,0.018495,0.0115493,0.0153423,0.0211445,0.0229305,0.465537,5
0.335975,0.196951,0.131979,0.0852505,0.029005,0.0170325,0.0148567,0.00694285,0.0130805,0.0113164,0.0189394,0.465141,5
0.362248,0.289206,0.181796,0.110208,0.0761744,0.0220781,0.0192275,0.00992761,0.0175347,0.0207611,0.0211097,0.472341,5
0.371666,0.306376,0.214728,0.121819,0.0553321,0.0168837,0.0110192,0.0113106,0.0130062,0.013562,0.0168862,0.473731,5
0.320127,0.247584,0.150534,0.0990441,0.0530543,0.0202237,0.0172196,0.0106251,0.0137855,0.0123446,0.0138104,0.488802,5
0.357571,0.256016,0.150233,0.118528,0.068305,0.0239047,0.0175817,0.014806,0.013102,0.0143105,0.0131393,0.466629,5
0.34571,0.164579,0.131565,0.0895139,0.069581,0.0148348,0.0142309,0.0115193,0.0186267,0.0173433,0.0154399,0.469648,5
0.358863,0.229056,0.12646,0.0667006,0.0501504,0.0195775,0.0139762,0.0125707,0.0149065,0.018263,0.0130462,0.469433,5
0.266609,0.233322,0.113917,0.078444,0.035753,0.0164768,0.0159302,0.00960784,0.00962543,0.00947471,0.0126461,0.460814,5
0.340805,0.238148,0.18526,0.103082,0.0576065,0.0185726,0.019048,0.0119964,0.0146201,0.012987,0.0150807,0.462598,5
0.355217,0.258483,0.13702,0.0794434,0.0569254,0.0172781,0.0171655,0.0112099,0.0196936,0.0199862,0.018979,0.454452,5
0.356007,0.285394,0.185941,0.0942738,0.0456768,0.0150846,0.011177,0.00982922,0.0114686,0.0170682,0.0190818,0.448845,5
0.310481,0.161068,0.165999,0.0982566,0.0585791,0.0224653,0.0206083,0.0125095,0.0144311,0.0171597,0.0132438,0.45911,5
0.343602,0.208604,0.18713,0.115319,0.0360058,0.0178827,0.0195065,0.0151651,0.0187787,0.0207516,0.0138135,0.454627,5
0.360514,0.283211,0.171948,0.0789051,0.0592346,0.0232129,0.020361,0.0162039,0.0213665,0.0165474,0.0172039,0.465353,5
0.350832,0.280684,0.177988,0.0970782,0.0654965,0.0216566,0.0206082,0.0138186,0.0143907,0.0167898,0.0208743,0.452125,5
0.357854,0.279844,0.16559,0.112481,0.0702957,0.0166882,0.0130471,0.0111289,0.0136638,0.0202125,0.0231229,0.459717,5
0.339471,0.20803,0.157799,0.0861188,0.0348826,0.0108586,0.0168178,0.0133513,0.0122764,0.0118207,0.0136618,0.445326,5
0.347749,0.258621,0.151327,0.10094,0.0658933,0.0203558,0.0238471,0.0169048,0.0108626,0.0149315,0.0118901,0.455147,5
0.349333,0.250022,0.137565,0.0746034,0.0456898,0.0138225,0.0174353,0.011566,0.0105681,0.0119477,0.0219999,0.4582,5
0.351787,0.237808,0.138732,0.110148,0.0653323,0.0135822,0.0104443,0.0108533,0.0108881,0.0114138,0.0105196,0.460547,5
0.350485,0.277756,0.182372,0.0989415,0.0651474,0.0221377,0.0166195,0.0100179,0.0109875,0.0177362,0.0156916,0.455497,5
0.33945,0.192509,0.121962,0.07976,0.0615069,0.0191142,0.0161645,0.0135435,0.012389,0.0139824,0.0182855,0.445947,5
0.339013,0.212434,0.107651,0.0881276,0.0654652,0.0217667,0.0207613,0.0137832,0.0228133,0.021152,0.0167953,0.438323,5
0.345234,0.263374,0.147456,0.100936,0.0594334,0.0252236,0.0195195,0.0122729,0.0100573,0.0143481,0.0146472,0.447952,5
0.353299,0.270355,0.15804,0.0789444,0.0330805,0.0197083,0.0156112,0.0174431,0.0173585,0.0153476,0.014805,0.453755,5
0.307236,0.169414,0.131674,0.0871085,0.0246681,0.0157265,0.0157598,0.0113407,0.0079441,0.0103856,0.017783,0.447834,5
0.346558,0.244512,0.176916,0.141053,0.0754809,0.0258015,0.0214562,0.00944154,0.0115916,0.0226845,0.0213199,0.448631,5
0.347399,0.265783,0.153778,0.093289,0.0529574,0.0159873,0.0158355,0.0132036,0.0127758,0.0138003,0.0122045,0.444376,5
0.328934,0.192072,0.152962,0.0862702,0.0581351,0.0203634,0.0155237,0.0180186,0.0140569,0.0122231,0.0136737,0.445547,5
0.340576,0.246491,0.141759,0.0991243,0.0710116,0.0161958,0.0186532,0.0128301,0.0119103,0.0114367,0.0162115,0.446076,5
0.348917,0.249538,0.177801,0.149905,0.0820794,0.0231256,0.0228921,0.0130004,0.016401,0.0257284,0.0268908,0.458305,5
