1,2,3,4,5,6,7,8,9,10,11,12,Ans
1.3733,0.0199936,0.0253493,0.0280775,0.00679577,0.00916618,0.0134061,0.00584178,0.00544968,0.00895357,0.00795396,1.60823,17
1.35275,0.0175112,0.0251203,0.0188202,0.00888678,0.00865087,0.0184627,0.00678371,0.0057283,0.00796377,0.00684117,1.60411,17
1.66927,0.018003,0.0178456,0.0173191,0.00898576,0.0156692,0.0115034,0.00789973,0.00627707,0.00659391,0.0110186,1.6067,17
1.38008,0.021302,0.0298633,0.0250805,0.00856379,0.00769937,0.012827,0.00831407,0.00708641,0.00634604,0.0089425,1.60494,17
1.39219,0.0141949,0.0249368,0.0257969,0.00714869,0.0155251,0.0112645,0.00558794,0.00567456,0.0083509,0.008656,1.60554,17
1.66295,0.0143755,0.0367679,0.0208404,0.00482784,0.0122985,0.0135257,0.00650195,0.00648517,0.00756711,0.00730791,1.60831,17
1.85315,0.00750986,0.0311482,0.0303529,0.00569358,0.00915569,0.00948275,0.00442306,0.00545053,0.00601861,0.00858983,1.60691,17
1.87667,0.0161802,0.0332966,0.0272662,0.00781948,0.00817774,0.0151653,0.00882455,0.00509884,0.00682,0.00601607,1.60343,17
1.29599,0.0199557,0.0222403,0.0254168,0.00836282,0.0120662,0.0143975,0.00782825,0.00715889,0.00812496,0.00801619,1.60246,17
1.93918,0.0143725,0.0299546,0.0211899,0.00533805,0.00955391,0.012086,0.00601457,0.00494283,0.00458585,0.00893268,1.60347,17
1.93994,0.0113251,0.0359464,0.0214585,0.00752054,0.0119714,0.0149864,0.00636146,0.00590188,0.00650925,0.00724105,1.60358,17
2.12072,0.0122252,0.0301371,0.0268609,0.0084459,0.00822807,0.0206793,0.00691477,0.00503636,0.00766094,0.00946567,1.60161,17
1.76314,0.0186312,0.0315313,0.0235662,0.00645654,0.0122836,0.0152702,0.00674097,0.00694738,0.00550507,0.00646207,1.59857,17
2.00884,0.0115378,0.0337747,0.0216647,0.00599932,0.0148145,0.0157858,0.00512975,0.0060342,0.00523239,0.00950482,1.60561,17
1.94259,0.0120711,0.0342633,0.0294938,0.00713387,0.0108976,0.0227402,0.00880709,0.00954596,0.00883045,0.00830358,1.59636,17
1.54985,0.0146526,0.022004,0.0224867,0.00570924,0.00770251,0.0147136,0.00763492,0.00554065,0.00749736,0.00678591,1.60162,17
1.71156,0.015603,0.0300683,0.0281885,0.00975892,0.0115739,0.0108092,0.00969243,0.00669805,0.00869692,0.00823125,1.60406,17
1.85811,0.0184763,0.0334293,0.0295449,0.00515001,0.00786639,0.0160823,0.0058117,0.00589924,0.00623777,0.00721911,1.60424,17
2.13257,0.00988211,0.0333012,0.0228107,0.00779615,0.00695463,0.0154654,0.00593786,0.00504746,0.00701145,0.00828452,1.60178,17
