1,2,3,4,5,6,7,8,9,10,11,12,Ans
0.0445385,0.0079068,0.00501367,0.00409616,0.00422644,0.00372272,0.00398273,0.00272751,0.00451861,0.00323318,0.00334061,0.0847529,0
0.0607683,0.00877766,0.00536938,0.00385886,0.00500315,0.00402504,0.00328898,0.00364371,0.00270828,0.00373951,0.0028348,0.0851314,0
0.0483395,0.00737966,0.00616825,0.00449634,0.00450495,0.00330736,0.00390604,0.00260619,0.00312023,0.0030819,0.00290943,0.0840285,0
0.0636051,0.00724051,0.0072148,0.00339948,0.00382457,0.0041245,0.00347772,0.00309153,0.00304517,0.00331199,0.00380955,0.086653,0
0.0474474,0.00690244,0.0054145,0.00358618,0.00457607,0.00449917,0.00354366,0.00351468,0.00422187,0.00341465,0.0032314,0.0836409,0
0.0648423,0.00934308,0.00732734,0.00466056,0.00401783,0.00418656,0.0030295,0.00436802,0.00364723,0.00309999,0.00357146,0.0864733,0
0.0647,0.00776767,0.00375566,0.00302667,0.00321836,0.00286726,0.00461765,0.00333455,0.00314203,0.00373231,0.00352367,0.0852721,0
0.0475437,0.00985325,0.00435042,0.00399202,0.00380063,0.0030543,0.00292303,0.00418717,0.00347271,0.00334003,0.00406855,0.084384,0
0.0586002,0.00836281,0.0041355,0.00355108,0.00353512,0.00317416,0.00330291,0.00292199,0.00409275,0.00401782,0.0034045,0.0850663,0
0.0637112,0.00619227,0.00492936,0.00266678,0.00404965,0.00345806,0.00454519,0.00416129,0.00552219,0.00510545,0.00221823,0.0853506,0
0.0546076,0.0101248,0.00609248,0.00314221,0.00339143,0.00508915,0.00345801,0.00255924,0.0031294,0.00276972,0.00342301,0.0856666,0
0.0531475,0.0081588,0.00647665,0.00348116,0.00351188,0.00410959,0.00278124,0.00385243,0.00362926,0.00324937,0.0028669,0.0850505,0
0.0676044,0.00830411,0.00331049,0.00312961,0.0042778,0.00451313,0.00362186,0.00283379,0.00316817,0.00253004,0.00295942,0.0854023,0
0.0474016,0.0090631,0.00522714,0.00426692,0.00367841,0.00403218,0.00282247,0.00359746,0.00342494,0.00482598,0.00342076,0.0850815,0
0.0627704,0.00807342,0.00477831,0.00340726,0.00298687,0.00305759,0.00273668,0.00381831,0.00311051,0.00340595,0.00394695,0.0868469,0
0.0500558,0.00828101,0.00443629,0.00296698,0.00299891,0.00316508,0.00320903,0.00402228,0.00382952,0.00343552,0.00336751,0.0845193,0
0.0625009,0.00957807,0.00633545,0.00433289,0.00271151,0.00351132,0.00423874,0.0038304,0.00481393,0.00412883,0.00405112,0.0848485,0
0.0497985,0.00739751,0.00611831,0.00385624,0.00317772,0.00281012,0.00356755,0.00345646,0.00361023,0.00447897,0.00275449,0.0851699,0
0.0652859,0.00790142,0.00586602,0.00444509,0.00409112,0.00437855,0.0035388,0.00331111,0.00386112,0.00345208,0.002785,0.0853202,0
0.0576104,0.00944449,0.00552711,0.00417656,0.00493855,0.00277487,0.00368364,0.00349415,0.00312174,0.00318106,0.00364737,0.0858855,0
0.0440179,0.011359,0.00873808,0.00356569,0.00452459,0.00380983,0.00316473,0.00400788,0.00300498,0.00367902,0.00306446,0.085263,0
0.0545341,0.0112176,0.00547566,0.00376706,0.00429067,0.00413244,0.00345144,0.00305417,0.00449428,0.00331073,0.00446257,0.0849129,0
0.0562361,0.00982098,0.00479541,0.00352049,0.00405766,0.00438245,0.00395942,0.00423615,0.00299806,0.00299721,0.00364403,0.0865357,0
0.0574613,0.0121069,0.00467531,0.00287401,0.00298072,0.00317569,0.00338819,0.00355876,0.00323133,0.00287064,0.00303956,0.0859636,0
0.0441397,0.00699657,0.0065957,0.00454873,0.00289942,0.00360581,0.00264831,0.00339221,0.00346194,0.00338962,0.0033774,0.0864968,0
0.0571949,0.0106731,0.00511721,0.00394058,0.00464139,0.00401155,0.00310015,0.0039769,0.00306971,0.00381687,0.00300112,0.0876411,0
0.0494568,0.0101235,0.00572776,0.00299654,0.00312463,0.00381691,0.00281621,0.00308746,0.0032771,0.00350689,0.00302178,0.0860593,0
