1,2,3,4,5,6,7,8,9,10,11,12,Ans
0.00238094,0.00326564,0.00282557,0.00428901,0.00396804,0.00311014,0.00229642,0.00259583,0.00316267,0.00343555,0.00289213,0.0487109,0
0.00468714,0.00316398,0.00395287,0.00303898,0.00314762,0.00361289,0.00283052,0.00374145,0.00499302,0.00296232,0.00324898,0.0473321,0
0.00276337,0.00326087,0.0033931,0.00334533,0.00266979,0.002973,0.00324776,0.00301957,0.00325939,0.00406153,0.0035815,0.0478008,0
0.00327565,0.00245557,0.00273378,0.00390366,0.00342823,0.00286555,0.00334971,0.00341493,0.00444977,0.0032308,0.00362269,0.0476483,0
0.00292252,0.00324954,0.00368246,0.00259072,0.00326439,0.0040261,0.00267914,0.00313893,0.00305529,0.00343039,0.00349731,0.0465945,0
0.00382933,0.00275954,0.00485137,0.00324765,0.00385376,0.00246147,0.00326573,0.00282114,0.00265054,0.00290127,0.00281296,0.0461882,0
0.00306151,0.00330976,0.00215555,0.00380423,0.00378174,0.00349993,0.00468239,0.00291679,0.00302741,0.00409769,0.00356969,0.0476288,0
0.00436244,0.00310997,0.00269099,0.00345532,0.00309481,0.00376775,0.0028151,0.00333957,0.00486554,0.0030716,0.00328133,0.0467091,0
0.00371814,0.0039347,0.00348061,0.00450924,0.00291987,0.0034821,0.00277482,0.00368776,0.00327581,0.00293192,0.00352282,0.0478793,0
0.002882,0.00318105,0.00278709,0.00377649,0.00355909,0.00365053,0.00358607,0.00229585,0.0036905,0.00324509,0.00189997,0.0483699,0
0.00356135,0.00226878,0.003171,0.00302067,0.00345811,0.00377531,0.00325802,0.00408625,0.00345396,0.00281334,0.00388642,0.0477706,0
0.00332456,0.00425,0.00260513,0.0044597,0.00314375,0.00347138,0.00455326,0.0024202,0.0034428,0.00305128,0.00334169,0.0470362,0
0.00410634,0.00312626,0.00255539,0.00376044,0.00305318,0.00354608,0.00383624,0.00328272,0.00273486,0.00315725,0.00365392,0.0477614,0
0.00284663,0.0039156,0.0021047,0.00377038,0.00387867,0.00473309,0.00345557,0.00321942,0.00390024,0.00374149,0.00495359,0.0488151,0
0.00484846,0.00297557,0.00285774,0.00363531,0.00355294,0.00295403,0.00319861,0.00349243,0.00324917,0.00339903,0.00353146,0.0474506,0
0.00347086,0.00250517,0.00287551,0.00419646,0.00367172,0.00370341,0.00477057,0.00420707,0.0032404,0.00277727,0.00309509,0.048028,0
